Dialogue_ID,Speaker,Text,Hedge_Count,Urgency_Count,Sentiment,Label
D149,Agent,Security check required.,0,0,0.0,0
D149,Agent,Processing request.,0,0,0.0,0
D149,Client,change phone number please.,0,0,0.0,0
D149,Client,recent transactions please.,0,0,0.0,0
D149,Agent,Verify details?,0,0,0.0,0
D150,Client,update address please.,0,0,0.0,0
D150,Agent,Security check required.,0,0,0.0,0
D150,Client,statement please please.,0,0,0.33,0
D150,Agent,Security check required.,0,0,0.0,0
D150,Client,check balance please.,0,0,0.0,0
D150,Agent,Can you confirm the amount?,0,0,0.0,0
D150,Agent,Processing request.,0,0,0.0,0
D150,Client,check balance please.,0,0,0.0,0
D150,Client,statement please please.,0,0,0.33,0
D150,Agent,Verify details?,0,0,0.0,0
D150,Client,statement please please.,0,0,0.33,0
D151,Agent,Which account number?,0,0,0.0,0
D151,Agent,Account confirmed.,0,0,0.0,0
D151,Client,change phone number please.,0,0,0.0,0
D151,Agent,Verify details?,0,0,0.0,0
D151,Client,update address please.,0,0,0.0,0
D151,Agent,Can you confirm the amount?,0,0,0.0,0
D151,Agent,Account confirmed.,0,0,0.0,0
D151,Agent,Can you confirm the amount?,0,0,0.0,0
D151,Client,check balance please.,0,0,0.0,0
D152,Client,statement please please.,0,0,0.33,0
D152,Client,recent transactions please.,0,0,0.0,0
D152,Client,statement please please.,0,0,0.33,0
D152,Client,update address please.,0,0,0.0,0
D152,Agent,Can you confirm the amount?,0,0,0.0,0
D152,Agent,Security check required.,0,0,0.0,0
D152,Agent,Account confirmed.,0,0,0.0,0
D152,Client,recent transactions please.,0,0,0.0,0
D152,Agent,Can you confirm the amount?,0,0,0.0,0
D153,Client,recent transactions please.,0,0,0.0,0
D153,Client,statement please please.,0,0,0.33,0
D153,Client,change phone number please.,0,0,0.0,0
D153,Agent,Can you confirm the amount?,0,0,0.0,0
D153,Agent,Verify details?,0,0,0.0,0
D153,Client,check balance please.,0,0,0.0,0
D154,Agent,Which account number?,0,0,0.0,0
D154,Agent,Which account number?,0,0,0.0,0
D154,Client,recent transactions please.,0,0,0.0,0
D154,Client,recent transactions please.,0,0,0.0,0
D154,Agent,Security check required.,0,0,0.0,0
D154,Client,statement please please.,0,0,0.33,0
D154,Agent,Security check required.,0,0,0.0,0
D154,Agent,Processing request.,0,0,0.0,0
D154,Agent,Can you confirm the amount?,0,0,0.0,0
D154,Agent,Can you confirm the amount?,0,0,0.0,0
D154,Agent,Verify details?,0,0,0.0,0
D155,Agent,Account confirmed.,0,0,0.0,0
D155,Client,check balance please.,0,0,0.0,0
D155,Agent,Account confirmed.,0,0,0.0,0
D155,Agent,Verify details?,0,0,0.0,0
D155,Client,statement please please.,0,0,0.33,0
D155,Client,statement please please.,0,0,0.33,0
D155,Agent,Account confirmed.,0,0,0.0,0
D155,Client,statement please please.,0,0,0.33,0
D156,Client,statement please please.,0,0,0.33,0
D156,Agent,Verify details?,0,0,0.0,0
D156,Agent,Processing request.,0,0,0.0,0
D156,Agent,Can you confirm the amount?,0,0,0.0,0
D156,Client,recent transactions please.,0,0,0.0,0
D156,Agent,Processing request.,0,0,0.0,0
D157,Agent,Account confirmed.,0,0,0.0,0
D157,Client,statement please please.,0,0,0.33,0
D157,Client,update address please.,0,0,0.0,0
D157,Client,check balance please.,0,0,0.0,0
D157,Agent,Verify details?,0,0,0.0,0
D157,Client,change phone number please.,0,0,0.0,0
D157,Agent,Which account number?,0,0,0.0,0
D157,Client,change phone number please.,0,0,0.0,0
D157,Agent,Account confirmed.,0,0,0.0,0
D157,Agent,Verify details?,0,0,0.0,0
D157,Agent,Can you confirm the amount?,0,0,0.0,0
D158,Agent,Account confirmed.,0,0,0.0,0
D158,Client,change phone number please.,0,0,0.0,0
D158,Agent,Processing request.,0,0,0.0,0
D158,Client,recent transactions please.,0,0,0.0,0
D158,Agent,Account confirmed.,0,0,0.0,0
D158,Agent,Verify details?,0,0,0.0,0
D158,Agent,Can you confirm the amount?,0,0,0.0,0
D158,Agent,Can you confirm the amount?,0,0,0.0,0
D158,Client,check balance please.,0,0,0.0,0
D158,Client,recent transactions please.,0,0,0.0,0
D158,Client,statement please please.,0,0,0.33,0
D158,Agent,Processing request.,0,0,0.0,0
D159,Client,change phone number please.,0,0,0.0,0
D159,Agent,Which account number?,0,0,0.0,0
D159,Agent,Security check required.,0,0,0.0,0
D159,Client,update address please.,0,0,0.0,0
D159,Client,update address please.,0,0,0.0,0
D159,Client,check balance please.,0,0,0.0,0
D159,Agent,Account confirmed.,0,0,0.0,0
D160,Client,change phone number please.,0,0,0.0,0
D160,Agent,Verify details?,0,0,0.0,0
D160,Agent,Processing request.,0,0,0.0,0
D160,Agent,Can you confirm the amount?,0,0,0.0,0
D160,Client,statement please please.,0,0,0.33,0
D160,Client,check balance please.,0,0,0.0,0
D160,Agent,Can you confirm the amount?,0,0,0.0,0
D160,Client,recent transactions please.,0,0,0.0,0
D160,Client,check balance please.,0,0,0.0,0
D161,Client,recent transactions please.,0,0,0.0,0
D161,Agent,Can you confirm the amount?,0,0,0.0,0
D161,Client,change phone number please.,0,0,0.0,0
D161,Client,recent transactions please.,0,0,0.0,0
D161,Agent,Processing request.,0,0,0.0,0
D161,Client,recent transactions please.,0,0,0.0,0
D161,Client,update address please.,0,0,0.0,0
D161,Client,check balance please.,0,0,0.0,0
D161,Agent,Account confirmed.,0,0,0.0,0
D161,Client,check balance please.,0,0,0.0,0
D161,Client,change phone number please.,0,0,0.0,0
D162,Agent,Verify details?,0,0,0.0,0
D162,Agent,Security check required.,0,0,0.0,0
D162,Client,change phone number please.,0,0,0.0,0
D162,Client,recent transactions please.,0,0,0.0,0
D162,Agent,Security check required.,0,0,0.0,0
D162,Client,recent transactions please.,0,0,0.0,0
D162,Agent,Account confirmed.,0,0,0.0,0
D163,Client,update address please.,0,0,0.0,0
D163,Client,recent transactions please.,0,0,0.0,0
D163,Agent,Processing request.,0,0,0.0,0
D163,Client,check balance please.,0,0,0.0,0
D163,Client,statement please please.,0,0,0.33,0
D163,Agent,Security check required.,0,0,0.0,0
D164,Agent,Security check required.,0,0,0.0,0
D164,Agent,Account confirmed.,0,0,0.0,0
D164,Client,update address please.,0,0,0.0,0
D164,Client,check balance please.,0,0,0.0,0
D164,Client,recent transactions please.,0,0,0.0,0
D164,Agent,Security check required.,0,0,0.0,0
D164,Client,change phone number please.,0,0,0.0,0
D164,Client,recent transactions please.,0,0,0.0,0
D165,Client,recent transactions please.,0,0,0.0,0
D165,Agent,Account confirmed.,0,0,0.0,0
D165,Client,statement please please.,0,0,0.33,0
D165,Agent,Can you confirm the amount?,0,0,0.0,0
D165,Client,check balance please.,0,0,0.0,0
D165,Client,check balance please.,0,0,0.0,0
D165,Client,check balance please.,0,0,0.0,0
D166,Agent,Processing request.,0,0,0.0,0
D166,Client,recent transactions please.,0,0,0.0,0
D166,Client,statement please please.,0,0,0.33,0
D166,Agent,Account confirmed.,0,0,0.0,0
D166,Client,check balance please.,0,0,0.0,0
D166,Client,statement please please.,0,0,0.33,0
D166,Agent,Can you confirm the amount?,0,0,0.0,0
D166,Client,recent transactions please.,0,0,0.0,0
D166,Client,change phone number please.,0,0,0.0,0
D166,Agent,Processing request.,0,0,0.0,0
D166,Agent,Verify details?,0,0,0.0,0
D166,Client,statement please please.,0,0,0.33,0
D167,Agent,Security check required.,0,0,0.0,0
D167,Agent,Processing request.,0,0,0.0,0
D167,Agent,Verify details?,0,0,0.0,0
D167,Agent,Security check required.,0,0,0.0,0
D167,Client,recent transactions please.,0,0,0.0,0
D167,Client,change phone number please.,0,0,0.0,0
D167,Client,statement please please.,0,0,0.33,0
D167,Client,statement please please.,0,0,0.33,0
D167,Agent,Processing request.,0,0,0.0,0
D168,Client,check balance please.,0,0,0.0,0
D168,Agent,Can you confirm the amount?,0,0,0.0,0
D168,Client,change phone number please.,0,0,0.0,0
D168,Client,recent transactions please.,0,0,0.0,0
D168,Agent,Which account number?,0,0,0.0,0
D168,Client,update address please.,0,0,0.0,0
D168,Agent,Which account number?,0,0,0.0,0
D168,Agent,Security check required.,0,0,0.0,0
D168,Agent,Which account number?,0,0,0.0,0
D168,Agent,Which account number?,0,0,0.0,0
D168,Client,change phone number please.,0,0,0.0,0
D168,Client,check balance please.,0,0,0.0,0
D169,Agent,Security check required.,0,0,0.0,0
D169,Agent,Can you confirm the amount?,0,0,0.0,0
D169,Agent,Which account number?,0,0,0.0,0
D169,Client,check balance please.,0,0,0.0,0
D169,Client,update address please.,0,0,0.0,0
D169,Client,statement please please.,0,0,0.33,0
D170,Agent,Verify details?,0,0,0.0,0
D170,Client,recent transactions please.,0,0,0.0,0
D170,Agent,Processing request.,0,0,0.0,0
D170,Agent,Verify details?,0,0,0.0,0
D170,Agent,Verify details?,0,0,0.0,0
D170,Client,change phone number please.,0,0,0.0,0
D170,Client,change phone number please.,0,0,0.0,0
D170,Client,update address please.,0,0,0.0,0
D170,Agent,Account confirmed.,0,0,0.0,0
D170,Client,update address please.,0,0,0.0,0
D170,Client,statement please please.,0,0,0.33,0
D170,Agent,Verify details?,0,0,0.0,0
D171,Client,recent transactions please.,0,0,0.0,0
D171,Client,statement please please.,0,0,0.33,0
D171,Agent,Verify details?,0,0,0.0,0
D171,Agent,Security check required.,0,0,0.0,0
D171,Agent,Security check required.,0,0,0.0,0
D171,Client,change phone number please.,0,0,0.0,0
D171,Agent,Verify details?,0,0,0.0,0
D171,Client,statement please please.,0,0,0.33,0
D171,Agent,Account confirmed.,0,0,0.0,0
D171,Agent,Security check required.,0,0,0.0,0
D171,Agent,Security check required.,0,0,0.0,0
D172,Agent,Processing request.,0,0,0.0,0
D172,Agent,Processing request.,0,0,0.0,0
D172,Agent,Verify details?,0,0,0.0,0
D172,Agent,Verify details?,0,0,0.0,0
D172,Agent,Can you confirm the amount?,0,0,0.0,0
D172,Client,update address please.,0,0,0.0,0
D173,Agent,Account confirmed.,0,0,0.0,0
D173,Agent,Account confirmed.,0,0,0.0,0
D173,Client,recent transactions please.,0,0,0.0,0
D173,Agent,Which account number?,0,0,0.0,0
D173,Client,change phone number please.,0,0,0.0,0
D173,Agent,Account confirmed.,0,0,0.0,0
D173,Agent,Verify details?,0,0,0.0,0
D174,Client,check balance please.,0,0,0.0,0
D174,Agent,Which account number?,0,0,0.0,0
D174,Client,change phone number please.,0,0,0.0,0
D174,Client,change phone number please.,0,0,0.0,0
D174,Client,statement please please.,0,0,0.33,0
D174,Client,recent transactions please.,0,0,0.0,0
D175,Agent,Account confirmed.,0,0,0.0,0
D175,Client,recent transactions please.,0,0,0.0,0
D175,Agent,Which account number?,0,0,0.0,0
D175,Agent,Verify details?,0,0,0.0,0
D175,Agent,Which account number?,0,0,0.0,0
D175,Agent,Processing request.,0,0,0.0,0
D175,Client,change phone number please.,0,0,0.0,0
D175,Client,recent transactions please.,0,0,0.0,0
D175,Client,update address please.,0,0,0.0,0
D175,Client,statement please please.,0,0,0.33,0
D175,Agent,Verify details?,0,0,0.0,0
D175,Agent,Processing request.,0,0,0.0,0
D176,Agent,Security check required.,0,0,0.0,0
D176,Agent,Verify details?,0,0,0.0,0
D176,Client,update address please.,0,0,0.0,0
D176,Agent,Which account number?,0,0,0.0,0
D176,Client,change phone number please.,0,0,0.0,0
D176,Agent,Account confirmed.,0,0,0.0,0
D176,Agent,Can you confirm the amount?,0,0,0.0,0
D176,Agent,Verify details?,0,0,0.0,0
D176,Agent,Account confirmed.,0,0,0.0,0
D176,Client,recent transactions please.,0,0,0.0,0
D176,Agent,Verify details?,0,0,0.0,0
D176,Agent,Verify details?,0,0,0.0,0
D177,Client,recent transactions please.,0,0,0.0,0
D177,Agent,Processing request.,0,0,0.0,0
D177,Agent,Account confirmed.,0,0,0.0,0
D177,Agent,Can you confirm the amount?,0,0,0.0,0
D177,Agent,Account confirmed.,0,0,0.0,0
D177,Agent,Which account number?,0,0,0.0,0
D178,Client,check balance please.,0,0,0.0,0
D178,Client,recent transactions please.,0,0,0.0,0
D178,Client,statement please please.,0,0,0.33,0
D178,Agent,Can you confirm the amount?,0,0,0.0,0
D178,Client,statement please please.,0,0,0.33,0
D178,Client,change phone number please.,0,0,0.0,0
D179,Agent,Which account number?,0,0,0.0,0
D179,Client,statement please please.,0,0,0.33,0
D179,Agent,Account confirmed.,0,0,0.0,0
D179,Agent,Security check required.,0,0,0.0,0
D179,Client,recent transactions please.,0,0,0.0,0
D179,Client,change phone number please.,0,0,0.0,0
D180,Client,recent transactions please.,0,0,0.0,0
D180,Client,statement please please.,0,0,0.33,0
D180,Agent,Processing request.,0,0,0.0,0
D180,Agent,Can you confirm the amount?,0,0,0.0,0
D180,Client,statement please please.,0,0,0.33,0
D180,Agent,Processing request.,0,0,0.0,0
D180,Agent,Processing request.,0,0,0.0,0
D180,Agent,Verify details?,0,0,0.0,0
D180,Client,change phone number please.,0,0,0.0,0
D181,Agent,Processing request.,0,0,0.0,1
D181,Client,urgent transfer possibly $8728 to supplier.,1,1,-0.17,1
D181,Agent,Account confirmed.,0,0,0.0,1
D181,Client,need to move money quickly $20198 to new account.,0,1,0.0,1
D181,Client,urgent transfer maybe $18628 to new account.,1,1,-0.14,1
D181,Agent,Processing request.,0,0,0.0,1
D181,Agent,Account confirmed.,0,0,0.0,1
D181,Agent,Account confirmed.,0,0,0.0,1
D181,Agent,Can you confirm the amount?,0,0,0.0,1
D181,Agent,Security check required.,0,0,0.0,1
D181,Client,send now to this account I think $6874 to supplier.,0,1,0.0,1
D182,Client,statement please please.,0,0,0.33,0
D182,Agent,Processing request.,0,0,0.0,0
D182,Agent,Which account number?,0,0,0.0,0
D182,Agent,Processing request.,0,0,0.0,0
D182,Agent,Security check required.,0,0,0.0,0
D182,Client,update address please.,0,0,0.0,0
D182,Agent,Processing request.,0,0,0.0,0
D182,Client,check balance please.,0,0,0.0,0
D182,Agent,Which account number?,0,0,0.0,0
D182,Agent,Verify details?,0,0,0.0,0
D183,Agent,Processing request.,0,0,0.0,0
D183,Agent,Account confirmed.,0,0,0.0,0
D183,Client,statement please please.,0,0,0.33,0
D183,Client,update address please.,0,0,0.0,0
D183,Agent,Processing request.,0,0,0.0,0
D183,Client,check balance please.,0,0,0.0,0
D183,Client,recent transactions please.,0,0,0.0,0
D183,Agent,Verify details?,0,0,0.0,0
D183,Client,statement please please.,0,0,0.33,0
D183,Client,change phone number please.,0,0,0.0,0
D183,Agent,Security check required.,0,0,0.0,0
D183,Client,check balance please.,0,0,0.0,0
D184,Agent,Security check required.,0,0,0.0,0
D184,Agent,Verify details?,0,0,0.0,0
D184,Agent,Processing request.,0,0,0.0,0
D184,Agent,Processing request.,0,0,0.0,0
D184,Client,change phone number please.,0,0,0.0,0
D184,Agent,Verify details?,0,0,0.0,0
D185,Agent,Which account number?,0,0,0.0,0
D185,Client,check balance please.,0,0,0.0,0
D185,Agent,Security check required.,0,0,0.0,0
D185,Agent,Can you confirm the amount?,0,0,0.0,0
D185,Agent,Which account number?,0,0,0.0,0
D185,Agent,Account confirmed.,0,0,0.0,0
D185,Client,statement please please.,0,0,0.33,0
D185,Agent,Verify details?,0,0,0.0,0
D186,Client,update address please.,0,0,0.0,0
D186,Agent,Processing request.,0,0,0.0,0
D186,Client,check balance please.,0,0,0.0,0
D186,Agent,Processing request.,0,0,0.0,0
D186,Agent,Account confirmed.,0,0,0.0,0
D186,Client,recent transactions please.,0,0,0.0,0
D186,Agent,Processing request.,0,0,0.0,0
D187,Agent,Which account number?,0,0,0.0,0
D187,Client,statement please please.,0,0,0.33,0
D187,Agent,Security check required.,0,0,0.0,0
D187,Client,statement please please.,0,0,0.33,0
D187,Agent,Processing request.,0,0,0.0,0
D187,Client,change phone number please.,0,0,0.0,0
D187,Client,change phone number please.,0,0,0.0,0
D187,Client,change phone number please.,0,0,0.0,0
D187,Client,change phone number please.,0,0,0.0,0
D187,Agent,Processing request.,0,0,0.0,0
D187,Client,check balance please.,0,0,0.0,0
D188,Agent,Security check required.,0,0,0.0,0
D188,Client,statement please please.,0,0,0.33,0
D188,Agent,Processing request.,0,0,0.0,0
D188,Agent,Which account number?,0,0,0.0,0
D188,Agent,Processing request.,0,0,0.0,0
D188,Agent,Security check required.,0,0,0.0,0
D188,Agent,Verify details?,0,0,0.0,0
D188,Client,change phone number please.,0,0,0.0,0
D189,Client,recent transactions please.,0,0,0.0,0
D189,Agent,Can you confirm the amount?,0,0,0.0,0
D189,Agent,Account confirmed.,0,0,0.0,0
D189,Client,update address please.,0,0,0.0,0
D189,Agent,Account confirmed.,0,0,0.0,0
D189,Client,check balance please.,0,0,0.0,0
D189,Client,check balance please.,0,0,0.0,0
D189,Client,recent transactions please.,0,0,0.0,0
D189,Agent,Verify details?,0,0,0.0,0
D189,Agent,Processing request.,0,0,0.0,0
D189,Agent,Security check required.,0,0,0.0,0
D190,Agent,Processing request.,0,0,0.0,1
D190,Client,urgent transfer possibly $11843 to friend.,1,1,-0.17,1
D190,Client,maybe tomorrow if not I think $7523 to friend.,1,0,0.0,1
D190,Agent,Which account number?,0,0,0.0,1
D190,Agent,Which account number?,0,0,0.0,1
D190,Agent,Which account number?,0,0,0.0,1
D190,Client,it's an emergency maybe $19862 to vendor.,1,0,-0.14,1
D191,Agent,Security check required.,0,0,0.0,0
D191,Client,update address please.,0,0,0.0,0
D191,Client,change phone number please.,0,0,0.0,0
D191,Client,change phone number please.,0,0,0.0,0
D191,Agent,Processing request.,0,0,0.0,0
D191,Agent,Can you confirm the amount?,0,0,0.0,0
D191,Agent,Account confirmed.,0,0,0.0,0
D191,Client,update address please.,0,0,0.0,0
D191,Client,update address please.,0,0,0.0,0
D191,Client,recent transactions please.,0,0,0.0,0
D191,Agent,Verify details?,0,0,0.0,0
D191,Agent,Processing request.,0,0,0.0,0
D192,Client,statement please please.,0,0,0.33,0
D192,Client,check balance please.,0,0,0.0,0
D192,Agent,Account confirmed.,0,0,0.0,0
D192,Client,change phone number please.,0,0,0.0,0
D192,Client,recent transactions please.,0,0,0.0,0
D192,Agent,Processing request.,0,0,0.0,0
D192,Agent,Can you confirm the amount?,0,0,0.0,0
D193,Agent,Can you confirm the amount?,0,0,0.0,0
D193,Client,statement please please.,0,0,0.33,0
D193,Client,check balance please.,0,0,0.0,0
D193,Client,check balance please.,0,0,0.0,0
D193,Agent,Account confirmed.,0,0,0.0,0
D193,Agent,Processing request.,0,0,0.0,0
D193,Client,update address please.,0,0,0.0,0
D194,Client,check balance please.,0,0,0.0,0
D194,Client,recent transactions please.,0,0,0.0,0
D194,Client,check balance please.,0,0,0.0,0
D194,Agent,Account confirmed.,0,0,0.0,0
D194,Client,check balance please.,0,0,0.0,0
D194,Agent,Can you confirm the amount?,0,0,0.0,0
D194,Agent,Account confirmed.,0,0,0.0,0
D194,Client,recent transactions please.,0,0,0.0,0
D194,Agent,Security check required.,0,0,0.0,0
D194,Client,update address please.,0,0,0.0,0
D194,Agent,Processing request.,0,0,0.0,0
D194,Agent,Processing request.,0,0,0.0,0
D195,Agent,Security check required.,0,0,0.0,0
D195,Client,recent transactions please.,0,0,0.0,0
D195,Agent,Verify details?,0,0,0.0,0
D195,Client,recent transactions please.,0,0,0.0,0
D195,Client,update address please.,0,0,0.0,0
D195,Client,update address please.,0,0,0.0,0
D196,Client,check balance please.,0,0,0.0,0
D196,Client,change phone number please.,0,0,0.0,0
D196,Client,update address please.,0,0,0.0,0
D196,Agent,Which account number?,0,0,0.0,0
D196,Client,statement please please.,0,0,0.33,0
D196,Client,check balance please.,0,0,0.0,0
D196,Client,statement please please.,0,0,0.33,0
D196,Agent,Security check required.,0,0,0.0,0
D196,Client,change phone number please.,0,0,0.0,0
D197,Client,it's an emergency sort of $16467 to friend.,1,0,-0.12,1
D197,Client,urgent transfer possibly $15335 to vendor.,1,1,-0.17,1
D197,Client,urgent transfer possibly $14505 to supplier.,1,1,-0.17,1
D197,Client,it's an emergency $22570 to vendor.,0,0,-0.17,1
D197,Agent,Security check required.,0,0,0.0,1
D197,Client,it's an emergency kind of $19276 to supplier.,1,0,-0.12,1
D197,Agent,Security check required.,0,0,0.0,1
D197,Client,maybe tomorrow if not $21566 to new account.,1,0,0.0,1
D197,Agent,Account confirmed.,0,0,0.0,1
D197,Agent,Security check required.,0,0,0.0,1
D197,Client,urgent transfer sort of $5606 to friend.,1,1,-0.14,1
D197,Client,urgent transfer maybe $19567 to vendor.,1,1,-0.17,1
D198,Agent,Processing request.,0,0,0.0,0
D198,Agent,Account confirmed.,0,0,0.0,0
D198,Client,update address please.,0,0,0.0,0
D198,Agent,Can you confirm the amount?,0,0,0.0,0
D198,Client,change phone number please.,0,0,0.0,0
D198,Client,statement please please.,0,0,0.33,0
D198,Client,recent transactions please.,0,0,0.0,0
D199,Client,recent transactions please.,0,0,0.0,0
D199,Agent,Which account number?,0,0,0.0,0
D199,Agent,Security check required.,0,0,0.0,0
D199,Client,change phone number please.,0,0,0.0,0
D199,Client,change phone number please.,0,0,0.0,0
D199,Client,change phone number please.,0,0,0.0,0
D199,Client,check balance please.,0,0,0.0,0
D199,Client,recent transactions please.,0,0,0.0,0
D199,Agent,Can you confirm the amount?,0,0,0.0,0
D199,Client,update address please.,0,0,0.0,0
D199,Client,change phone number please.,0,0,0.0,0
D200,Client,check balance please.,0,0,0.0,0
D200,Agent,Account confirmed.,0,0,0.0,0
D200,Client,check balance please.,0,0,0.0,0
D200,Agent,Processing request.,0,0,0.0,0
D200,Client,change phone number please.,0,0,0.0,0
D200,Client,check balance please.,0,0,0.0,0
D200,Agent,Account confirmed.,0,0,0.0,0
